IncidentVector_ID,Incident_ID,Vector_ID,Attack_Success,Attempt_Count
5234,41745,38725,FALSE,3
5235,33599,30025,TRUE,2
5236,25439,36461,TRUE,1
5237,5429,48622,TRUE,6
5238,41999,45312,TRUE,1
5239,19909,36540,TRUE,6
5240,45249,1206,FALSE,5
5241,32615,6226,FALSE,8
5242,11589,23125,FALSE,3
5243,21852,42501,FALSE,3
5244,37107,23994,FALSE,5
5245,39934,34167,FALSE,2
5246,47747,15572,FALSE,3
5247,47900,33871,FALSE,6
5248,28985,34922,TRUE,3
5249,19746,46606,FALSE,5
5250,12282,46286,FALSE,6
5251,3933,39188,FALSE,4
5252,23915,32886,FALSE,6
5253,29559,14963,FALSE,6
5254,10154,32939,FALSE,1
5255,11487,22254,TRUE,1
5256,4477,10596,FALSE,1
5257,49572,3954,TRUE,2
5258,41677,6133,TRUE,4
5259,21956,26381,FALSE,1
5260,22681,1189,FALSE,8
5261,32043,1680,TRUE,5
5262,24226,46097,FALSE,3
5263,33094,19787,TRUE,5
5264,24158,11336,TRUE,7
5265,21694,29236,FALSE,1
5266,10925,42739,FALSE,1
5267,47019,48791,FALSE,2
5268,37304,32893,FALSE,4
5269,28329,25178,FALSE,1
5270,28034,19754,FALSE,2
5271,1492,33249,TRUE,1
5272,41784,24010,TRUE,5
5273,24676,27698,FALSE,7
5274,6055,7718,FALSE,5
5275,30881,8780,FALSE,6
5276,13071,19367,FALSE,4
5277,7668,42081,TRUE,6
5278,41746,9886,FALSE,7
5279,34372,19553,FALSE,8
5280,8647,25785,FALSE,8
5281,47457,47636,FALSE,3
5282,14573,48677,TRUE,7
5283,38155,31331,FALSE,3
5284,48907,18819,TRUE,4
5285,38514,32690,FALSE,4
5286,22214,39912,FALSE,8
5287,27419,48500,FALSE,5
5288,19512,25784,TRUE,7
5289,27974,49333,TRUE,3
5290,17547,7880,TRUE,6
5291,41274,20243,TRUE,2
5292,47109,9176,FALSE,1
5293,19132,17994,TRUE,6
5294,47816,14080,FALSE,2
5295,37448,18843,FALSE,2
5296,41928,3072,FALSE,4
5297,11343,33259,FALSE,1
5298,31574,20920,TRUE,7
5299,27698,18229,FALSE,4
5300,15722,20480,FALSE,6
5301,9643,47832,FALSE,7
5302,23149,41231,TRUE,4
5303,31172,18449,FALSE,8
5304,607,1182,TRUE,3
5305,30453,30679,FALSE,1
5306,31038,43206,FALSE,4
5307,31642,12533,FALSE,4
5308,45569,48058,FALSE,6
5309,49349,40206,FALSE,3
5310,26549,13963,FALSE,7
5311,37211,3619,TRUE,6
5312,32128,1887,FALSE,1
5313,38565,49488,FALSE,8
5314,21268,21734,FALSE,1
5315,17756,32043,TRUE,7
5316,2798,40949,FALSE,4
5317,12515,3184,FALSE,4
5318,6757,48763,TRUE,3
5319,8643,20591,FALSE,8
5320,22156,33120,FALSE,8
5321,33726,14449,FALSE,5
5322,19037,41380,FALSE,6
5323,39726,1601,FALSE,3
5324,4034,48138,FALSE,1
5325,37396,35323,FALSE,6
5326,19101,21785,FALSE,2
5327,9213,35536,FALSE,5
5328,20271,20008,FALSE,8
5329,44618,29402,FALSE,1
5330,21895,18407,FALSE,7
5331,43274,21064,FALSE,1
5332,1044,7321,FALSE,8
5333,14550,46676,FALSE,8
5334,25380,48864,FALSE,7
5335,8037,5682,FALSE,6
5336,31351,34855,TRUE,7
5337,38983,18672,FALSE,2
5338,29063,44458,FALSE,3
5339,46162,37186,TRUE,6
5340,49648,34429,TRUE,1
5341,11139,31559,TRUE,6
5342,38069,2387,FALSE,1
5343,39255,4830,FALSE,8
5344,13796,31821,TRUE,8
5345,21401,41227,TRUE,7
5346,10747,24571,TRUE,2
5347,37214,37136,TRUE,1
5348,10848,12470,TRUE,1
5349,5924,9897,FALSE,5
5350,6544,13320,FALSE,8
5351,40302,24763,FALSE,3
5352,30766,49075,TRUE,5
5353,28810,25648,FALSE,1
5354,41651,11954,TRUE,8
5355,35643,49659,TRUE,5
5356,6374,13266,FALSE,1
5357,28892,40269,FALSE,6
5358,21752,49552,FALSE,1
5359,12442,48630,FALSE,1
5360,37008,43979,FALSE,8
5361,15274,7776,FALSE,5
5362,28337,30262,FALSE,5
5363,39245,10118,FALSE,1
5364,14630,33622,FALSE,6
5365,18693,20121,TRUE,3
5366,839,44476,TRUE,6
5367,13890,33521,FALSE,1
5368,28962,2565,FALSE,7
5369,18964,19350,FALSE,6
5370,32794,49591,FALSE,5
5371,18842,21646,TRUE,1
5372,13472,43755,FALSE,6
5373,4911,21517,FALSE,6
5374,16513,2352,TRUE,3
5375,10339,26884,FALSE,2
5376,22036,35094,TRUE,4
5377,28866,33007,FALSE,5
5378,42415,26699,FALSE,8
5379,20786,30131,TRUE,8
5380,42181,21222,FALSE,4
5381,42705,43042,TRUE,2
5382,7280,14183,FALSE,2
5383,34280,31001,TRUE,6
5384,35774,34884,TRUE,5
5385,37134,47806,TRUE,6
5386,33342,20423,FALSE,3
5387,22191,18739,FALSE,3
5388,22997,24620,FALSE,7
5389,41487,38975,FALSE,7
5390,34282,17644,FALSE,4
5391,12885,1752,TRUE,5
5392,38164,40017,FALSE,6
5393,38280,8124,TRUE,6
5394,17926,12408,TRUE,4
5395,34118,13284,FALSE,5
5396,20193,38299,TRUE,2
5397,713,7472,FALSE,5
5398,28823,37274,FALSE,6
5399,18194,46387,FALSE,4
5400,39417,11630,FALSE,6
5401,43502,38111,FALSE,4
5402,20966,20418,FALSE,2
5403,22731,20854,FALSE,1
5404,24354,10266,FALSE,3
5405,27761,23239,FALSE,7
5406,7764,36664,FALSE,2
5407,21356,19000,FALSE,2
5408,40070,13228,FALSE,8
5409,15198,13910,FALSE,3
5410,43437,12318,TRUE,8
5411,17575,21538,FALSE,4
5412,12494,28442,FALSE,5
5413,45944,47504,FALSE,8
5414,6279,10288,FALSE,6
5415,32547,47675,FALSE,5
5416,1333,28108,TRUE,7
5417,5858,33881,FALSE,8
5418,20123,38267,FALSE,7
5419,11306,43769,FALSE,6
5420,41884,34450,FALSE,2
5421,15751,42726,TRUE,8
5422,29802,18148,FALSE,7
5423,15853,38558,FALSE,2
5424,9124,25405,FALSE,3
5425,42782,48328,FALSE,2
5426,34514,8448,FALSE,4
5427,35777,27568,TRUE,1
5428,27636,23667,FALSE,6
5429,7480,34799,TRUE,4
5430,19258,6447,FALSE,7
5431,8744,20955,FALSE,4
5432,23295,14658,FALSE,4
5433,49509,48565,TRUE,3
5434,11432,46550,TRUE,4
5435,14242,29685,FALSE,8
5436,19457,43122,TRUE,4
5437,42384,12484,TRUE,6
5438,10184,39778,TRUE,6
5439,22393,30185,FALSE,8
5440,33299,162,FALSE,3
5441,23942,41120,TRUE,3
5442,4730,14795,FALSE,6
5443,15062,43994,FALSE,5
5444,8334,12203,FALSE,7
5445,37085,42423,FALSE,2
5446,21910,2216,FALSE,2
5447,26558,47072,TRUE,8
5448,12945,22123,FALSE,4
5449,29868,44069,FALSE,4
5450,28912,29142,FALSE,4
5451,32974,44622,TRUE,8
5452,17233,28321,FALSE,8
5453,11956,23668,FALSE,6
5454,44159,16552,TRUE,6
5455,45831,43160,FALSE,6
5456,30940,18865,FALSE,2
5457,48124,7361,FALSE,5
5458,10693,40628,FALSE,6
5459,30937,27681,TRUE,6
5460,1173,35675,TRUE,4
5461,30724,44199,FALSE,2
5462,35052,44853,FALSE,3
5463,42285,39081,FALSE,2
5464,23702,45677,FALSE,6
5465,8042,26048,FALSE,8
5466,31031,31606,FALSE,5
5467,30594,21083,FALSE,8
5468,26884,303,FALSE,1
5469,2072,39962,TRUE,3
5470,41306,38394,FALSE,3
5471,16017,43101,TRUE,8
5472,89,45454,FALSE,4
5473,13541,35904,FALSE,3
5474,33444,43704,FALSE,6
5475,10361,23187,FALSE,4
5476,31417,47300,TRUE,5
5477,35198,14389,FALSE,6
5478,18781,24237,FALSE,6
5479,19711,8564,TRUE,4
5480,6495,147,TRUE,2
5481,27612,15616,FALSE,1
5482,15399,16149,FALSE,6
5483,46109,24793,TRUE,6
5484,20981,38805,TRUE,6
5485,32149,20394,TRUE,5
5486,34874,6163,FALSE,6
5487,28712,11415,FALSE,8
5488,16612,47127,FALSE,1
5489,21300,21978,FALSE,7
5490,16810,32090,FALSE,6
5491,33438,31034,FALSE,6
5492,46045,24497,FALSE,2
5493,48781,23516,TRUE,5
5494,6723,26186,TRUE,3
5495,38339,48220,FALSE,4
5496,41868,3266,TRUE,3
5497,1844,26361,TRUE,1
5498,46893,20840,TRUE,4
5499,2926,1173,TRUE,2
5500,23116,41762,TRUE,6
5501,9970,30099,TRUE,7
5502,19512,4484,FALSE,3
5503,34584,3295,FALSE,3
5504,5623,36083,TRUE,4
5505,25615,13440,FALSE,4
5506,11283,27482,FALSE,7
5507,29397,30587,FALSE,4
5508,38237,48090,FALSE,4
5509,37171,13604,TRUE,7
5510,3960,6683,FALSE,6
5511,15616,19897,TRUE,1
5512,30257,1604,FALSE,1
5513,41346,47930,TRUE,5
5514,37403,37563,FALSE,3
5515,25394,8463,TRUE,2
5516,21850,27690,FALSE,1
5517,13816,7319,FALSE,6
5518,19722,47854,TRUE,1
5519,11109,45822,TRUE,4
5520,1443,12189,FALSE,8
5521,17064,21184,FALSE,7
5522,5791,40654,TRUE,6
5523,44099,49659,FALSE,5
5524,13873,33333,TRUE,2
5525,4051,41832,TRUE,1
5526,24089,23349,TRUE,2
5527,8385,10652,TRUE,8
5528,27427,73,FALSE,4
5529,45974,32097,TRUE,8
5530,16057,31218,FALSE,1
5531,3160,1837,FALSE,8
5532,10625,24272,TRUE,6
5533,4623,34299,FALSE,3
5534,21255,10548,FALSE,7
5535,38511,12829,FALSE,2
5536,17784,31191,FALSE,4
5537,45933,48636,FALSE,3
5538,20473,15581,FALSE,6
5539,1187,35261,FALSE,2
5540,28653,44381,FALSE,4
5541,40428,32668,FALSE,8
5542,3722,20996,FALSE,1
5543,46009,42544,FALSE,7
5544,48459,33206,FALSE,6
5545,30863,12254,FALSE,4
5546,18820,29669,FALSE,7
5547,47589,38630,TRUE,6
5548,1573,1287,FALSE,1
5549,29669,47093,TRUE,6
5550,315,4551,FALSE,3
5551,48721,10527,FALSE,5
5552,6153,22655,TRUE,1
5553,46528,45925,FALSE,1
5554,7118,24786,FALSE,2
5555,16722,38443,FALSE,1
5556,14717,23142,TRUE,7
5557,19839,10751,FALSE,4
5558,47302,1871,FALSE,4
5559,14269,18105,FALSE,2
5560,23639,5547,TRUE,4
5561,39323,38147,FALSE,2
5562,37982,20701,FALSE,6
5563,9312,46519,TRUE,8
5564,41919,34352,FALSE,7
5565,24218,26581,FALSE,5
5566,11339,42168,FALSE,6
5567,13385,23112,FALSE,3
5568,49989,37482,FALSE,5
5569,28304,24142,FALSE,7
5570,3369,23999,FALSE,2
5571,28808,6218,FALSE,4
5572,11474,45372,FALSE,4
5573,7067,21004,FALSE,4
5574,23747,16001,FALSE,6
5575,4809,18023,FALSE,5
5576,22780,21952,FALSE,6
5577,17996,38193,FALSE,6
5578,22180,30713,FALSE,8
5579,47368,7267,TRUE,8
5580,40615,25299,FALSE,4
5581,48774,28724,FALSE,3
5582,47929,5914,FALSE,8
5583,34218,19590,TRUE,7
5584,27368,41765,FALSE,8
5585,26194,7861,FALSE,4
5586,45131,26320,FALSE,7
5587,37582,41094,FALSE,6
5588,31470,47642,FALSE,4
5589,2528,21455,FALSE,5
5590,43018,43887,FALSE,1
5591,21748,46559,FALSE,3
5592,18266,1689,FALSE,1
5593,5909,15297,TRUE,1
5594,48361,49721,FALSE,3
5595,28070,21119,FALSE,8
5596,42686,7145,FALSE,6
5597,39644,49205,FALSE,3
5598,36710,17193,FALSE,2
5599,71,13719,TRUE,8
5600,40491,23748,TRUE,7
5601,38751,608,TRUE,5
5602,23812,41343,TRUE,1
5603,9098,47702,TRUE,2
5604,30757,39184,FALSE,3
5605,35282,17826,TRUE,6
5606,22801,28976,FALSE,7
5607,14128,43896,TRUE,8
5608,47489,15414,FALSE,8
5609,26750,34497,FALSE,5
5610,8687,1683,FALSE,4
5611,21893,48134,FALSE,3
5612,44830,20960,FALSE,7
5613,12962,20739,FALSE,4
5614,35272,29437,FALSE,3
5615,15996,44133,FALSE,1
5616,6906,28705,FALSE,3
5617,38071,22348,TRUE,3
5618,3009,35644,FALSE,4
5619,20406,24980,FALSE,1
5620,1987,24733,FALSE,6
5621,2827,20454,TRUE,3
5622,9615,19810,FALSE,1
5623,12592,44317,FALSE,1
5624,25868,37024,FALSE,6
5625,12877,7724,TRUE,1
5626,13216,11821,FALSE,7
5627,8104,37107,FALSE,6
5628,13654,30766,TRUE,3
5629,43994,9327,TRUE,4
5630,2191,24035,TRUE,8
5631,16425,18397,FALSE,1
5632,6657,27222,TRUE,2
5633,700,8647,FALSE,3
5634,35285,48422,FALSE,8
5635,19527,8078,FALSE,3
5636,45810,13765,FALSE,4
5637,27687,46187,TRUE,8
5638,17104,30497,FALSE,6
5639,14728,49743,FALSE,2
5640,4170,13154,FALSE,7
5641,1200,29705,FALSE,8
5642,30729,3074,TRUE,4
5643,38478,16331,TRUE,2
5644,28890,46742,FALSE,8
5645,27039,40155,FALSE,1
5646,49829,29131,FALSE,8
5647,4598,43633,FALSE,8
5648,27026,23146,FALSE,6
5649,19816,26247,TRUE,2
5650,21290,20576,FALSE,2
5651,25848,30330,TRUE,5
5652,34856,47456,TRUE,2
5653,8694,8096,TRUE,7
5654,11418,15242,FALSE,5
5655,49112,33247,TRUE,6
5656,3143,23902,FALSE,8
5657,8785,19081,TRUE,1
5658,46815,20844,FALSE,2
5659,47106,46585,FALSE,2
5660,13216,19547,TRUE,4
5661,43741,27007,TRUE,6
5662,1478,1046,FALSE,7
5663,29511,49167,TRUE,4
5664,46161,23648,FALSE,6
5665,31733,21211,FALSE,3
5666,20230,43378,FALSE,8
5667,6043,32835,TRUE,8
5668,42770,9534,FALSE,3
5669,41275,23897,FALSE,3
5670,33781,6877,FALSE,4
5671,10586,24974,TRUE,7
5672,22970,11495,TRUE,6
5673,47642,47721,FALSE,3
5674,26835,7946,FALSE,6
5675,41978,37728,FALSE,6
5676,37570,43924,FALSE,6
5677,48655,13068,FALSE,7
5678,4041,23849,FALSE,5
5679,35798,19150,TRUE,5
5680,15370,38372,FALSE,3
5681,6272,2081,FALSE,5
5682,4063,28604,TRUE,1
5683,17251,29329,TRUE,7
5684,20682,47902,FALSE,6
5685,10663,20110,FALSE,6
5686,25162,39627,FALSE,6
5687,1971,20022,FALSE,7
5688,15255,43582,FALSE,8
5689,43257,26348,TRUE,7
5690,15880,23419,FALSE,2
5691,15533,9994,FALSE,6
5692,25097,10780,FALSE,4
5693,37101,23323,FALSE,3
5694,15886,31306,TRUE,3
5695,25876,17333,TRUE,2
5696,36686,6141,TRUE,8
5697,2339,26470,FALSE,7
5698,46776,12329,TRUE,2
5699,39803,10276,FALSE,4
5700,28388,40116,FALSE,1
5701,48947,49735,TRUE,5
5702,31998,43450,FALSE,7
5703,929,29145,FALSE,8
5704,12014,13259,FALSE,2
5705,5888,7704,FALSE,3
5706,2740,36160,TRUE,6
5707,46307,6835,FALSE,5
5708,7460,46063,TRUE,5
5709,45413,38204,FALSE,8
5710,43271,19026,FALSE,5
5711,20752,20295,FALSE,1
5712,15023,1843,FALSE,5
5713,5104,11317,TRUE,5
5714,23950,42277,FALSE,5
5715,12481,38025,FALSE,8
5716,45535,47086,FALSE,2
5717,45399,39272,TRUE,3
5718,8491,44450,FALSE,3
5719,17185,7695,TRUE,5
5720,20627,29625,FALSE,3
5721,46805,27729,FALSE,4
5722,2411,49200,FALSE,1
5723,4824,5626,FALSE,6
5724,37378,11844,FALSE,6
5725,49344,10626,FALSE,3
5726,1914,23122,FALSE,3
5727,2093,1605,FALSE,6
5728,39578,44188,FALSE,5
5729,31857,31267,FALSE,1
5730,49389,49810,FALSE,8
5731,28976,25141,TRUE,1
5732,21758,17328,FALSE,5
5733,23554,4279,FALSE,8
5734,860,26716,FALSE,5
5735,29559,3773,FALSE,7
5736,18525,17305,TRUE,6
5737,24137,49112,FALSE,6
5738,16150,30092,TRUE,8
5739,11582,46809,FALSE,3
5740,13572,32692,FALSE,2
5741,48330,25208,FALSE,5
5742,49939,36988,FALSE,3
5743,22581,38217,FALSE,1
5744,42506,15686,FALSE,1
5745,1219,23659,FALSE,2
5746,47914,18394,FALSE,8
5747,31435,19456,TRUE,8
5748,20225,22971,FALSE,7
5749,31091,44156,TRUE,8
5750,22469,1569,FALSE,8
5751,11249,31340,FALSE,6
5752,48760,9043,FALSE,8
5753,30035,49624,FALSE,8
5754,43265,39568,TRUE,7
5755,35258,20999,TRUE,7
5756,47739,22356,FALSE,3
5757,5870,13069,TRUE,8
5758,14977,5912,FALSE,6
5759,29089,3393,FALSE,7
5760,9419,39458,FALSE,8
5761,13846,37553,FALSE,1
5762,1516,23297,FALSE,4
5763,23550,13542,TRUE,5
5764,19886,951,FALSE,7
5765,24183,23032,FALSE,5
5766,13729,8138,FALSE,5
5767,38215,24879,TRUE,3
5768,28897,3889,TRUE,6
5769,37907,28436,TRUE,7
5770,41610,12453,FALSE,4
5771,17115,49111,FALSE,3
5772,17700,22644,FALSE,4
5773,27382,20499,FALSE,7
5774,10089,10540,FALSE,6
5775,12748,47871,FALSE,5
5776,43993,21281,FALSE,8
5777,34315,6878,FALSE,1
5778,26398,10071,TRUE,7
5779,27750,30819,FALSE,2
5780,30429,12963,FALSE,4
5781,8344,22592,TRUE,1
5782,16759,23643,FALSE,4
5783,26277,49552,FALSE,8
5784,40389,16690,TRUE,1
5785,10484,30667,FALSE,2
5786,4983,37082,FALSE,8
5787,29278,14731,FALSE,4
5788,12485,39644,FALSE,3
5789,37410,43207,FALSE,4
5790,13165,3442,FALSE,8
5791,33278,29611,TRUE,3
5792,24456,33486,TRUE,3
5793,25489,44852,FALSE,6
5794,46304,95,TRUE,2
5795,4810,46207,FALSE,1
5796,14385,37704,TRUE,5
5797,7990,20052,FALSE,8
5798,33926,49918,TRUE,8
5799,21357,48760,FALSE,6
5800,8081,34153,FALSE,8
5801,46683,36939,TRUE,8
5802,21262,20814,TRUE,6
5803,40405,33013,FALSE,8
5804,47471,9726,FALSE,5
5805,40194,2845,FALSE,3
5806,8696,27708,FALSE,1
5807,19771,28170,TRUE,5
5808,13288,17128,TRUE,6
5809,6673,48559,FALSE,1
5810,39593,30564,TRUE,8
5811,1405,45558,FALSE,4
5812,27980,21424,FALSE,5
5813,42682,7595,TRUE,8
5814,23380,44399,TRUE,4
5815,19235,47666,TRUE,6
5816,16879,1133,TRUE,5
5817,13763,11173,FALSE,8
5818,5642,39239,FALSE,1
5819,10360,7299,TRUE,7
5820,23343,5908,FALSE,4
5821,19695,416,FALSE,1
5822,18173,17067,TRUE,5
5823,18198,1865,TRUE,1
5824,36113,39294,FALSE,4
5825,487,46920,TRUE,2
5826,6149,27958,FALSE,5
5827,1167,39757,FALSE,6
5828,33387,23652,TRUE,3
5829,32117,44260,FALSE,6
5830,36185,48380,TRUE,7
5831,37636,9553,TRUE,5
5832,37694,365,FALSE,2
5833,21355,287,TRUE,1
5834,45589,2312,FALSE,8
5835,9186,17011,TRUE,1
5836,2630,44616,TRUE,5
5837,23629,45039,FALSE,5
5838,16144,12505,TRUE,2
5839,18496,42510,FALSE,8
5840,39719,32744,FALSE,7
5841,4481,12398,FALSE,6
5842,35856,35749,FALSE,4
5843,34405,43310,TRUE,1
5844,41094,39114,FALSE,6
5845,860,7621,FALSE,4
5846,4759,30988,TRUE,3
5847,19546,41244,FALSE,7
5848,31332,8807,FALSE,3
5849,19962,7538,FALSE,8
5850,16716,20494,FALSE,3
5851,1275,46426,TRUE,2
5852,28306,40680,FALSE,6
5853,25409,8716,TRUE,3
5854,48340,5950,TRUE,8
5855,26349,20194,TRUE,2
5856,17773,45336,FALSE,6
5857,32871,30963,TRUE,5
5858,32072,34662,FALSE,7
5859,39104,7519,FALSE,5
5860,28090,36571,FALSE,4
5861,15221,27206,TRUE,8
5862,1735,5148,FALSE,5
5863,13640,47218,FALSE,4
5864,35054,31525,FALSE,5
5865,25104,8215,FALSE,4
5866,16224,31546,FALSE,3
5867,31489,11829,FALSE,8
5868,4485,5070,FALSE,5
5869,22079,19236,FALSE,6
5870,14471,38266,FALSE,4
5871,22554,40034,TRUE,2
5872,47259,12148,FALSE,2
5873,20007,45704,FALSE,4
5874,42027,18504,FALSE,2
5875,23844,16061,FALSE,1
5876,17867,44093,FALSE,5
5877,39654,48199,TRUE,7
5878,22190,49645,TRUE,8
5879,20191,12142,FALSE,2
5880,46047,37672,FALSE,3
5881,25859,4769,FALSE,4
5882,25934,5236,TRUE,4
5883,16505,35010,TRUE,7
5884,46166,40736,TRUE,6
5885,27329,12054,FALSE,7
5886,36808,7297,TRUE,7
5887,6376,35613,TRUE,1
5888,34244,13571,TRUE,3
5889,28743,3879,TRUE,1
5890,43876,48301,FALSE,6
5891,8681,833,TRUE,4
5892,3453,19789,TRUE,7
5893,7601,24243,FALSE,3
5894,10777,1215,FALSE,2
5895,43213,47991,FALSE,2
5896,43359,14864,FALSE,1
5897,22330,14136,FALSE,2
5898,31875,30985,FALSE,7
5899,49431,33887,TRUE,8
5900,2210,26566,TRUE,4
5901,22680,4268,FALSE,3
5902,28658,15645,FALSE,4
5903,21637,43745,FALSE,4
5904,279,6081,FALSE,6
5905,575,4847,FALSE,8
5906,22103,25464,FALSE,8
5907,37756,21907,FALSE,1
5908,343,14294,TRUE,3
5909,14033,44143,FALSE,1
5910,24391,6669,FALSE,8
5911,24820,10978,TRUE,6
5912,39859,19976,TRUE,4
5913,28498,35771,TRUE,5
5914,46143,40263,FALSE,7
5915,15468,35323,FALSE,2
5916,39385,47639,TRUE,6
5917,28652,29293,FALSE,2
5918,36200,45370,TRUE,5
5919,30812,38103,FALSE,2
5920,36168,43979,TRUE,2
5921,5081,7332,TRUE,5
5922,16274,12571,TRUE,8
5923,10512,22357,FALSE,7
5924,8334,46708,TRUE,1
5925,30653,22089,FALSE,2
5926,24576,23337,FALSE,2
5927,44905,49704,FALSE,5
5928,3945,26408,TRUE,4
5929,14193,28668,TRUE,6
5930,4263,16561,TRUE,2
5931,9994,7081,TRUE,4
5932,631,28975,FALSE,6
5933,22802,24020,FALSE,7
5934,34554,9403,FALSE,7
5935,46452,25411,FALSE,5
5936,4033,27379,TRUE,1
5937,41098,24960,FALSE,2
5938,5430,16689,FALSE,5
5939,13921,46873,FALSE,1
5940,10971,18834,TRUE,1
5941,14161,48374,FALSE,1
5942,29423,16676,FALSE,5
5943,47183,41663,FALSE,1
5944,29082,10994,FALSE,8
5945,31795,6295,FALSE,1
5946,43925,17970,FALSE,3
5947,413,31782,FALSE,8
5948,41189,9202,FALSE,8
5949,1728,18187,TRUE,8
5950,33007,4369,FALSE,1
5951,39030,31148,TRUE,2
5952,702,28836,TRUE,7
5953,38648,47401,FALSE,1
5954,814,8210,TRUE,8
5955,13143,17697,FALSE,5
5956,6180,11507,FALSE,6
5957,22082,37209,FALSE,2
5958,17859,8094,FALSE,8
5959,28530,27232,FALSE,7
5960,27823,7871,FALSE,5
5961,37803,20783,FALSE,5
5962,32447,9993,FALSE,5
5963,37103,12252,FALSE,7
5964,46152,20612,TRUE,8
5965,31027,11010,TRUE,2
5966,30977,35043,TRUE,7
5967,26873,11806,TRUE,2
5968,20267,11980,TRUE,5
5969,44759,48498,TRUE,5
5970,38588,3589,TRUE,3
5971,20728,20057,TRUE,3
5972,15297,19757,FALSE,6
5973,13260,11475,FALSE,8
5974,20897,27599,FALSE,1
5975,15722,5097,FALSE,7
5976,2250,33675,FALSE,2
5977,26820,23169,FALSE,7
5978,26162,3875,TRUE,3
5979,49145,24276,TRUE,5
5980,13930,5041,FALSE,8
5981,9388,2014,FALSE,6
5982,4171,19799,FALSE,3
5983,16033,21762,FALSE,3
5984,46088,10948,FALSE,1
5985,25423,43388,TRUE,5
5986,14136,29946,FALSE,1
5987,16653,22790,FALSE,8
5988,17854,33097,FALSE,6
5989,30460,34949,TRUE,8
5990,5465,9352,FALSE,3
5991,48873,40474,FALSE,2
5992,1718,36829,FALSE,5
5993,46718,24348,FALSE,6
5994,9077,37443,TRUE,1
5995,25615,37590,FALSE,8
5996,349,18389,TRUE,7
5997,30818,8192,FALSE,1
5998,36307,41770,TRUE,6
5999,47577,27559,FALSE,6
6000,40832,38375,FALSE,5
6001,34546,45241,FALSE,2
6002,9538,35979,FALSE,3
6003,6453,28541,TRUE,3
6004,24660,35221,TRUE,7
6005,25057,31315,FALSE,7
6006,22330,32921,FALSE,3
6007,44990,43987,FALSE,5
6008,22786,38395,TRUE,1
6009,3539,2837,FALSE,6
6010,17473,33930,TRUE,1
6011,22578,5394,FALSE,1
6012,35653,29005,TRUE,7
6013,32756,25298,TRUE,1
6014,7317,14099,FALSE,3
6015,40611,45711,FALSE,6
6016,22478,4300,FALSE,6
6017,9450,19549,FALSE,4
6018,41309,1643,FALSE,2
6019,18920,25016,FALSE,7
6020,33315,5904,FALSE,3
6021,28224,22955,FALSE,7
6022,44118,20380,TRUE,5
6023,6090,40979,TRUE,7
6024,14811,48390,FALSE,1
6025,48523,37863,FALSE,3
6026,9458,18497,FALSE,5
6027,31128,21548,FALSE,7
6028,10983,39460,FALSE,1
6029,15310,34285,FALSE,5
6030,44221,42642,TRUE,6
6031,48392,44194,FALSE,4
6032,49365,38056,FALSE,1
6033,41917,36475,FALSE,8
6034,28804,3239,FALSE,7
6035,13328,33509,TRUE,4
6036,3915,39354,FALSE,6
6037,18978,30940,TRUE,4
6038,28957,1009,FALSE,6
6039,18965,33141,FALSE,1
6040,49069,1397,FALSE,3
6041,18389,1619,TRUE,2
6042,37643,38247,TRUE,1
6043,4432,22736,FALSE,6
6044,7593,25152,FALSE,2
6045,38675,2073,FALSE,1
6046,4270,18244,TRUE,2
6047,519,48757,TRUE,2
6048,42970,31361,FALSE,8
6049,24809,12655,TRUE,3
6050,43265,21480,FALSE,2
6051,31539,47185,TRUE,8
6052,15204,34000,TRUE,6
6053,29138,30414,FALSE,4
6054,45905,36305,FALSE,5
6055,2604,47939,FALSE,8
6056,49523,1708,TRUE,7
6057,15831,38029,FALSE,1
6058,23288,14920,TRUE,1
6059,32120,26597,FALSE,7
6060,28918,25630,FALSE,3
6061,24887,5753,TRUE,6
6062,46006,40623,TRUE,4
6063,27324,19356,TRUE,6
6064,42463,12635,FALSE,2
6065,18296,8574,FALSE,1
6066,47803,1440,TRUE,8
6067,48818,42674,TRUE,2
6068,45893,38550,FALSE,5
6069,44959,43483,TRUE,2
6070,2535,13494,FALSE,3
6071,34849,14667,TRUE,6
6072,38633,39183,TRUE,7
6073,43061,28624,TRUE,3
6074,41709,2543,FALSE,4
6075,5269,13493,FALSE,2
6076,43358,33371,FALSE,1
6077,42875,49853,FALSE,2
6078,46223,9923,FALSE,2
6079,8276,49563,FALSE,6
6080,45720,8465,TRUE,8
6081,6288,22058,TRUE,1
6082,5776,7359,FALSE,2
6083,35537,46036,FALSE,1
6084,43912,47471,FALSE,3
6085,42407,9992,FALSE,3
6086,41963,6416,FALSE,1
6087,2092,20019,FALSE,6
6088,40105,7487,TRUE,1
6089,42313,5009,FALSE,2
6090,25021,1836,TRUE,4
6091,31358,39986,TRUE,7
6092,26921,20265,TRUE,8
6093,48575,47518,TRUE,2
6094,13220,10782,TRUE,1
6095,49909,41205,FALSE,2
6096,16052,15062,FALSE,1
6097,18891,35164,FALSE,3
6098,15723,29219,FALSE,5
6099,18188,3974,FALSE,4
6100,41666,11528,FALSE,5
6101,48717,38405,FALSE,3
6102,22418,42573,FALSE,4
6103,29549,44313,TRUE,5
6104,38740,11041,FALSE,8
6105,34619,30759,FALSE,4
6106,8849,48412,FALSE,8
6107,35855,46045,TRUE,5
