User_ID,Company_ID,UserName,User_Role,Department,Access_Level,Is_Internal_User,Last_Login_IP,Compromised
5351,10040,mullenangie,Employee,Finance,Medium,TRUE,10.23.33.232,FALSE
5352,41654,julieli,Admin,Security,Medium,FALSE,10.8.91.193,TRUE
5353,38865,adrienneglover,Manager,Security,Low,TRUE,10.75.1.42,FALSE
5354,38821,pattersonhunter,Admin,HR,Low,TRUE,10.131.228.145,FALSE
5355,27023,kristy23,Manager,Finance,High,TRUE,10.33.48.110,FALSE
5356,34715,cynthiagentry,Manager,Security,Medium,TRUE,10.187.222.124,FALSE
5357,49728,ngalvan,Contractor,IT,High,TRUE,192.168.32.12,FALSE
5358,45014,taracallahan,Executive,IT,Low,TRUE,172.27.49.62,FALSE
5359,43373,humphreycindy,Admin,Operations,Medium,FALSE,172.17.218.185,TRUE
5360,40474,mdaniels,Employee,Finance,Low,TRUE,192.168.146.33,FALSE
5361,17840,angela24,Executive,Operations,High,FALSE,172.19.4.27,FALSE
5362,18301,gutierrezluis,Employee,Security,Medium,TRUE,10.159.148.157,FALSE
5363,2580,sydneymiller,Employee,IT,High,TRUE,192.168.73.137,FALSE
5364,43358,ghanson,Contractor,HR,Medium,TRUE,192.168.191.152,FALSE
5365,24047,rachelforbes,Employee,HR,Medium,FALSE,192.168.220.77,FALSE
5366,29431,lisalawrence,Contractor,IT,Low,TRUE,172.25.141.91,FALSE
5367,6679,vlindsey,Contractor,Finance,Low,TRUE,192.168.105.194,FALSE
5368,41873,owilliams,Admin,Security,Medium,TRUE,172.30.79.11,TRUE
5369,27108,isanchez,Admin,IT,High,FALSE,192.168.152.137,FALSE
5370,32209,donaldfranklin,Admin,HR,High,TRUE,192.168.194.111,TRUE
5371,28528,hurleybrooke,Employee,Operations,Medium,TRUE,172.31.115.247,TRUE
5372,2864,owenjack,Manager,Finance,Low,TRUE,172.24.139.68,FALSE
5373,28968,cookchristopher,Admin,Finance,Medium,TRUE,192.168.150.79,TRUE
5374,18870,khantheresa,Contractor,Operations,Medium,TRUE,172.28.215.96,FALSE
5375,15629,phillipgibbs,Manager,HR,Medium,TRUE,10.138.182.10,FALSE
5376,23218,summersronald,Contractor,IT,Medium,TRUE,10.95.37.69,TRUE
5377,27070,ajohnson,Executive,Finance,High,TRUE,172.22.118.217,FALSE
5378,21680,carriewhite,Employee,Finance,High,TRUE,172.24.210.44,FALSE
5379,17953,qcarlson,Manager,Operations,Medium,TRUE,172.24.220.205,FALSE
5380,30856,sherriharris,Contractor,IT,Low,TRUE,10.88.202.180,FALSE
5381,20439,skinnerjohn,Manager,HR,High,FALSE,172.29.54.175,FALSE
5382,2888,richardlong,Employee,Finance,Medium,FALSE,192.168.202.230,FALSE
5383,32610,mario12,Executive,Operations,High,TRUE,172.31.85.84,FALSE
5384,16416,ggolden,Contractor,Security,Low,TRUE,192.168.83.117,FALSE
5385,17804,rowlandjohnathan,Manager,Security,Medium,TRUE,172.18.4.205,FALSE
5386,30160,davisdeborah,Executive,Security,High,TRUE,10.142.50.123,FALSE
5387,7852,jamieberg,Employee,Finance,Medium,TRUE,10.128.87.156,FALSE
5388,9239,mariacook,Employee,IT,High,TRUE,10.83.247.126,FALSE
5389,37802,kathy16,Employee,Security,Low,FALSE,10.161.189.172,FALSE
5390,27204,jellis,Contractor,Finance,Medium,TRUE,172.29.169.219,FALSE
5391,11825,michael89,Admin,Operations,Low,TRUE,10.40.76.62,FALSE
5392,16364,hectorrichards,Contractor,IT,High,TRUE,192.168.170.118,FALSE
5393,45281,ynewton,Manager,Security,High,TRUE,192.168.68.212,FALSE
5394,4350,ryan83,Admin,Operations,High,TRUE,10.32.221.118,TRUE
5395,10604,kimberly60,Contractor,Operations,High,TRUE,10.18.169.60,FALSE
5396,1380,thomasvirginia,Employee,Finance,Medium,FALSE,10.172.42.95,FALSE
5397,16194,timothygallegos,Executive,Operations,Medium,TRUE,192.168.209.17,FALSE
5398,1710,philiprandolph,Contractor,IT,Low,FALSE,172.25.149.221,FALSE
5399,19687,jillstevenson,Employee,Security,Medium,FALSE,10.46.218.197,FALSE
5400,13476,michael85,Employee,IT,Medium,TRUE,10.55.231.9,FALSE
5401,9762,gthompson,Executive,Security,High,TRUE,192.168.59.115,FALSE
5402,2297,jeffrey90,Employee,Security,High,FALSE,192.168.46.73,TRUE
5403,42462,bthomas,Manager,Finance,Low,TRUE,192.168.215.225,FALSE
5404,7663,jonesdaniel,Employee,Security,High,TRUE,172.25.244.32,FALSE
5405,42638,kristen56,Contractor,Operations,Medium,TRUE,192.168.201.228,FALSE
5406,19107,kaitlynflynn,Executive,IT,Medium,TRUE,192.168.131.207,FALSE
5407,8838,hannacynthia,Executive,IT,High,FALSE,10.148.48.121,FALSE
5408,13887,jdixon,Employee,Security,Low,TRUE,10.121.132.50,FALSE
5409,5903,awatson,Contractor,Finance,High,TRUE,10.165.53.222,TRUE
5410,24826,lrobertson,Manager,Security,Medium,TRUE,192.168.40.79,FALSE
5411,3322,jessicatate,Contractor,IT,Medium,TRUE,10.155.176.211,TRUE
5412,21334,williamsjared,Admin,Security,High,FALSE,172.30.193.40,TRUE
5413,225,natalie24,Employee,Security,High,TRUE,172.31.60.188,FALSE
5414,8110,robert94,Admin,Finance,Low,TRUE,172.30.110.178,TRUE
5415,22337,hannahwashington,Executive,Operations,Medium,TRUE,172.26.224.163,TRUE
5416,19601,david84,Executive,IT,Medium,TRUE,172.18.96.69,FALSE
5417,29482,john54,Executive,IT,Low,TRUE,192.168.97.87,FALSE
5418,26249,richard49,Manager,HR,High,FALSE,192.168.221.39,FALSE
5419,9497,melissa96,Contractor,Finance,High,TRUE,10.85.222.111,FALSE
5420,46167,pfernandez,Executive,Operations,Low,TRUE,192.168.240.71,FALSE
5421,11464,mckaydonna,Manager,HR,Medium,TRUE,192.168.105.39,FALSE
5422,2515,jreynolds,Admin,Security,High,TRUE,172.22.140.26,FALSE
5423,43232,mhester,Executive,HR,Medium,TRUE,172.31.25.24,FALSE
5424,37266,robertsdavid,Executive,HR,High,TRUE,192.168.125.32,FALSE
5425,29714,matthew36,Manager,HR,Low,TRUE,172.29.18.23,TRUE
5426,38963,qblair,Contractor,Operations,Low,TRUE,10.130.52.203,FALSE
5427,15543,kristawilkins,Admin,Operations,Medium,TRUE,172.20.160.156,TRUE
5428,2762,floresjoseph,Manager,Operations,High,TRUE,192.168.241.223,FALSE
5429,3818,kennethgonzalez,Manager,Finance,Medium,FALSE,192.168.186.225,FALSE
5430,36448,andrearodriguez,Manager,Security,Medium,TRUE,172.30.13.130,FALSE
5431,11343,ocallahan,Executive,HR,Medium,TRUE,192.168.158.86,TRUE
5432,31596,gary47,Admin,Security,Medium,TRUE,10.101.68.198,FALSE
5433,13765,tjohnson,Manager,IT,Low,TRUE,172.29.234.114,TRUE
5434,33017,hoffmanwilliam,Manager,HR,High,TRUE,10.65.51.140,TRUE
5435,6668,wlucas,Executive,HR,Medium,TRUE,10.19.39.226,FALSE
5436,19157,estone,Employee,Security,Medium,TRUE,172.25.145.140,FALSE
5437,2817,vwilson,Manager,Finance,High,FALSE,192.168.185.95,FALSE
5438,13817,kdowns,Executive,HR,Medium,TRUE,192.168.80.209,FALSE
5439,26051,xmurray,Contractor,Finance,High,TRUE,172.19.184.69,FALSE
5440,30944,nancythompson,Admin,IT,High,TRUE,10.54.20.91,FALSE
5441,15819,wilsonwendy,Manager,Finance,Low,TRUE,192.168.88.35,FALSE
5442,41397,paulmendoza,Employee,Security,High,TRUE,10.62.243.247,FALSE
5443,11122,dfletcher,Manager,Finance,Medium,TRUE,172.31.231.184,FALSE
5444,81,gibbscharles,Manager,Operations,High,TRUE,192.168.175.219,TRUE
5445,35213,vasquezdavid,Executive,IT,High,FALSE,10.24.32.32,TRUE
5446,33079,nparker,Contractor,Security,Low,TRUE,10.13.158.170,FALSE
5447,1605,robertsonmichael,Manager,Finance,Medium,TRUE,172.26.47.207,TRUE
5448,49569,jonathan60,Manager,Finance,High,TRUE,10.180.201.152,TRUE
5449,12963,jbrown,Executive,Security,Low,FALSE,10.156.147.110,FALSE
5450,35457,davissteve,Contractor,Finance,Low,FALSE,10.101.233.46,TRUE
5451,43192,martin38,Admin,IT,Low,TRUE,10.153.143.15,TRUE
5452,28048,christopher44,Manager,Security,Medium,TRUE,192.168.141.136,FALSE
5453,45772,omckinney,Admin,Security,Low,TRUE,172.31.201.124,FALSE
5454,4524,snyderandrea,Manager,IT,Low,TRUE,10.24.177.132,FALSE
5455,35152,ogarcia,Admin,Security,Medium,FALSE,172.16.88.255,FALSE
5456,41998,parkchris,Contractor,IT,Medium,TRUE,10.75.68.120,FALSE
5457,39799,gerald91,Contractor,IT,High,TRUE,172.20.9.166,FALSE
5458,47593,zbauer,Manager,HR,Medium,TRUE,10.237.54.92,FALSE
5459,20213,ujohnson,Employee,Finance,Medium,TRUE,172.16.57.89,FALSE
5460,11753,josephmarquez,Employee,Finance,High,TRUE,10.224.61.37,FALSE
5461,44460,lovelisa,Contractor,Operations,Low,FALSE,192.168.215.240,FALSE
5462,4308,simpsonanthony,Executive,IT,High,TRUE,192.168.24.216,FALSE
5463,336,nolansean,Manager,Operations,Medium,TRUE,10.16.227.205,FALSE
5464,38837,Apr-32,Contractor,HR,Medium,TRUE,10.117.117.39,FALSE
5465,22269,rebeccaking,Employee,IT,High,TRUE,10.248.81.193,TRUE
5466,32004,perezmark,Admin,Finance,Medium,FALSE,172.25.0.129,FALSE
5467,48936,hlutz,Executive,Operations,Medium,TRUE,172.28.186.92,FALSE
5468,19478,acox,Manager,Security,High,FALSE,192.168.219.128,FALSE
5469,26759,ayang,Contractor,Operations,Medium,TRUE,172.26.31.84,FALSE
5470,17615,harrisdonna,Employee,Security,Low,TRUE,192.168.140.94,TRUE
5471,36908,jmoreno,Contractor,IT,High,TRUE,192.168.73.102,FALSE
5472,43767,paulagallegos,Employee,Security,Medium,TRUE,192.168.140.202,FALSE
5473,14775,danielcunningham,Executive,Finance,Low,TRUE,10.71.197.191,FALSE
5474,14590,wlandry,Contractor,HR,High,TRUE,10.48.185.108,TRUE
5475,47025,derrickjones,Manager,Operations,Low,TRUE,192.168.124.61,TRUE
5476,26557,gsavage,Employee,IT,High,FALSE,192.168.189.240,FALSE
5477,22551,moralesloretta,Executive,IT,Medium,TRUE,192.168.200.240,FALSE
5478,41193,gouldrichard,Contractor,IT,Low,TRUE,10.80.148.183,FALSE
5479,5694,xwilkinson,Contractor,IT,High,TRUE,172.20.9.59,FALSE
5480,8835,victoriadavis,Executive,Finance,Medium,TRUE,172.20.163.67,FALSE
5481,3990,loweryjames,Admin,HR,Medium,TRUE,192.168.191.199,FALSE
5482,705,robert68,Admin,IT,Medium,FALSE,10.152.6.190,FALSE
5483,13641,malik17,Contractor,Security,Low,FALSE,172.16.41.93,FALSE
5484,17210,peterselizabeth,Admin,Finance,Medium,TRUE,192.168.75.163,FALSE
5485,44435,jacob72,Executive,Finance,High,FALSE,192.168.251.116,FALSE
5486,35155,jennifercarlson,Contractor,HR,Low,TRUE,192.168.159.65,FALSE
5487,21309,eric83,Employee,Security,Medium,TRUE,192.168.89.169,FALSE
5488,39631,elizabeth37,Manager,Finance,High,FALSE,10.235.79.252,FALSE
5489,12431,nalvarez,Manager,Security,Medium,TRUE,172.28.83.31,FALSE
5490,45849,whiteheadpamela,Manager,IT,Medium,FALSE,10.14.31.109,FALSE
5491,6906,cmoore,Contractor,IT,High,FALSE,10.242.23.106,FALSE
5492,24094,rebeccajohnson,Manager,IT,Medium,TRUE,10.230.33.252,FALSE
5493,32082,karen71,Contractor,Security,Medium,TRUE,172.30.63.10,FALSE
5494,9997,uhorne,Contractor,HR,High,TRUE,10.235.163.10,FALSE
5495,9042,tmoore,Admin,IT,Low,FALSE,192.168.39.217,FALSE
5496,21972,candrews,Executive,HR,High,TRUE,192.168.141.143,FALSE
5497,35202,gturner,Executive,Operations,High,TRUE,172.27.177.123,TRUE
5498,34750,owagner,Manager,Finance,Medium,TRUE,192.168.249.110,FALSE
5499,47767,cooksandra,Admin,IT,High,TRUE,10.191.229.34,TRUE
5500,43944,susandickson,Contractor,Operations,Medium,TRUE,172.21.54.28,FALSE
5501,24116,bblake,Admin,Finance,Low,TRUE,172.31.221.245,FALSE
5502,13423,jennifer22,Executive,Operations,High,FALSE,192.168.124.58,FALSE
5503,12031,dorseykristen,Manager,Security,Low,TRUE,10.153.46.253,FALSE
5504,14069,geoffreylam,Contractor,Operations,High,TRUE,172.16.178.103,FALSE
5505,49412,carlsonfernando,Manager,Security,High,TRUE,172.28.183.68,FALSE
5506,1452,robert32,Executive,HR,Medium,TRUE,172.21.139.58,FALSE
5507,13696,steven78,Contractor,Finance,High,TRUE,172.24.101.22,TRUE
5508,22102,rpetersen,Admin,Finance,Medium,FALSE,172.18.97.55,TRUE
5509,2880,amy58,Admin,HR,Medium,TRUE,192.168.74.198,TRUE
5510,41914,ryanmyers,Admin,Security,Medium,TRUE,10.206.8.209,FALSE
5511,21205,uellis,Executive,Finance,High,FALSE,192.168.9.150,FALSE
5512,4160,millsbethany,Contractor,Operations,Medium,FALSE,10.139.224.232,TRUE
5513,36401,laura20,Employee,Operations,Low,TRUE,10.21.244.239,FALSE
5514,14229,samanthabuck,Executive,Security,Low,TRUE,10.244.207.233,FALSE
5515,41557,wyattcheryl,Manager,IT,High,TRUE,10.216.125.7,TRUE
5516,9689,michael36,Employee,Finance,Medium,FALSE,192.168.62.13,FALSE
5517,42555,zsimpson,Employee,HR,High,TRUE,172.18.151.219,FALSE
5518,46592,lparker,Admin,Finance,Medium,TRUE,192.168.111.160,FALSE
5519,10704,mcintyremeredith,Manager,IT,Medium,TRUE,10.55.208.114,TRUE
5520,35544,blackwellmichael,Executive,IT,High,TRUE,172.24.225.158,FALSE
5521,3186,flynnnatalie,Executive,Operations,Low,TRUE,192.168.120.255,FALSE
5522,12808,johngolden,Employee,IT,High,TRUE,192.168.34.118,FALSE
5523,41456,erin67,Admin,IT,Medium,TRUE,192.168.210.77,FALSE
5524,18678,adambond,Contractor,Security,Medium,TRUE,10.147.117.116,FALSE
5525,1863,williamstevens,Executive,Operations,Low,TRUE,10.0.225.20,FALSE
5526,38668,stuartrodriguez,Employee,Security,Medium,FALSE,192.168.143.50,FALSE
5527,14196,briancurtis,Employee,Operations,Medium,TRUE,172.16.2.107,FALSE
5528,30881,reesesharon,Contractor,Security,Medium,TRUE,10.33.203.142,TRUE
5529,29782,wrightheather,Executive,IT,Low,TRUE,192.168.118.164,FALSE
5530,30785,joshuaperez,Executive,Finance,Medium,TRUE,172.18.187.222,FALSE
5531,42545,thomas48,Executive,Operations,High,TRUE,172.29.243.227,TRUE
5532,15887,sacosta,Admin,HR,High,TRUE,172.30.33.30,FALSE
5533,918,danchoi,Manager,IT,Medium,TRUE,10.75.241.170,FALSE
5534,48491,marcanderson,Executive,IT,Medium,TRUE,192.168.238.103,TRUE
5535,44579,medinajennifer,Employee,Operations,Low,TRUE,10.203.141.201,FALSE
5536,37414,kevin83,Contractor,IT,Medium,TRUE,10.133.104.255,FALSE
5537,41891,tami50,Admin,Security,Medium,TRUE,192.168.31.172,TRUE
5538,27615,kstevens,Executive,Finance,High,TRUE,172.22.243.241,FALSE
5539,36696,rclark,Contractor,IT,Low,TRUE,192.168.89.199,FALSE
5540,1546,scotthardy,Admin,Security,High,TRUE,192.168.240.86,FALSE
5541,47982,qbauer,Manager,HR,High,TRUE,172.25.175.94,FALSE
5542,28752,englishmatthew,Executive,Finance,Low,TRUE,172.29.184.32,FALSE
5543,47700,tiffany56,Admin,Operations,Low,TRUE,192.168.215.42,TRUE
5544,32431,ruizdonald,Manager,Security,Low,TRUE,10.2.37.97,FALSE
5545,46888,tracy79,Manager,Security,Low,TRUE,10.105.29.60,FALSE
5546,47014,moseshannah,Admin,HR,High,TRUE,10.84.252.11,FALSE
5547,33336,kgrimes,Contractor,Operations,Medium,TRUE,172.30.139.173,FALSE
5548,21108,djordan,Executive,HR,Low,TRUE,10.197.159.36,FALSE
5549,19259,smithkimberly,Contractor,HR,Low,TRUE,172.25.139.152,TRUE
5550,14473,emilyhuffman,Contractor,Security,Low,TRUE,192.168.208.127,FALSE
5551,48755,jamesford,Executive,HR,High,TRUE,10.83.97.132,FALSE
5552,671,qmendez,Executive,IT,Low,FALSE,10.74.11.90,FALSE
5553,48050,wrodriguez,Manager,Security,Medium,FALSE,10.205.85.249,TRUE
5554,33360,aaronlopez,Executive,Security,Medium,TRUE,172.28.91.62,FALSE
5555,541,kimpatricia,Executive,Operations,High,TRUE,172.27.39.6,FALSE
5556,43057,walterelizabeth,Contractor,Operations,Medium,TRUE,10.216.238.171,TRUE
5557,45083,heather21,Manager,Security,Low,TRUE,172.19.1.16,FALSE
5558,44418,charlesstevens,Employee,IT,Medium,TRUE,192.168.43.216,TRUE
5559,43732,dixonjames,Employee,HR,Medium,FALSE,192.168.210.166,FALSE
5560,19526,hernandezwanda,Manager,IT,Low,TRUE,10.43.50.234,FALSE
5561,12972,barbernatalie,Employee,Finance,Medium,TRUE,10.10.239.36,FALSE
5562,42398,uortiz,Admin,IT,Low,FALSE,10.187.57.177,TRUE
5563,31963,denise96,Executive,Finance,High,FALSE,10.34.176.120,FALSE
5564,54,ruiznicole,Employee,IT,Medium,TRUE,172.24.191.228,FALSE
5565,31356,nicole43,Admin,Finance,High,TRUE,10.34.110.65,FALSE
5566,2120,jacksonnoah,Admin,IT,High,TRUE,172.25.142.37,FALSE
5567,28,charles88,Manager,Operations,Medium,TRUE,10.151.106.195,TRUE
5568,19431,brian38,Manager,Security,Medium,FALSE,172.19.236.185,TRUE
5569,45119,kmclaughlin,Executive,Operations,Medium,TRUE,172.26.192.73,FALSE
5570,15229,jamesbailey,Contractor,Security,High,FALSE,10.200.66.63,FALSE
5571,36360,fferguson,Contractor,Security,Medium,TRUE,172.21.147.158,TRUE
5572,26690,alicia01,Manager,HR,High,TRUE,10.201.74.154,FALSE
5573,1377,murphydonald,Manager,Finance,Medium,FALSE,10.168.33.204,FALSE
5574,4581,teresawilson,Manager,Security,Medium,FALSE,192.168.241.41,TRUE
5575,14903,joneschristopher,Executive,HR,Low,TRUE,172.25.173.52,FALSE
5576,27753,simpsonelizabeth,Executive,Security,High,TRUE,172.19.170.60,FALSE
5577,38842,nathanmay,Executive,IT,High,FALSE,10.208.86.60,TRUE
5578,15870,rickey39,Employee,Security,Low,TRUE,192.168.192.25,FALSE
5579,638,jamiebell,Contractor,Security,Medium,TRUE,172.19.44.186,FALSE
5580,12896,rodriguezfelicia,Employee,Security,High,TRUE,172.21.33.177,FALSE
5581,36669,elizabethbuchanan,Admin,IT,Medium,TRUE,10.199.47.34,TRUE
5582,19628,pzimmerman,Contractor,IT,High,FALSE,192.168.93.208,FALSE
5583,18989,tracypreston,Admin,Operations,Low,FALSE,192.168.105.64,FALSE
5584,47154,taylorkara,Admin,HR,Medium,TRUE,192.168.194.117,FALSE
5585,21394,ramirezadam,Admin,Finance,High,TRUE,10.250.163.212,TRUE
5586,23729,robinsondaniel,Employee,Operations,Medium,FALSE,10.12.136.104,FALSE
5587,31777,williamweber,Manager,Security,Low,TRUE,192.168.133.181,TRUE
5588,16876,steven16,Manager,Finance,Medium,FALSE,10.131.152.153,TRUE
5589,39276,gcollins,Executive,HR,Low,FALSE,10.57.125.143,FALSE
5590,43921,teresa25,Contractor,IT,High,FALSE,10.64.29.39,FALSE
5591,7768,richardsonalexa,Admin,HR,Low,TRUE,172.27.179.58,FALSE
5592,1837,mariahorn,Executive,Operations,High,TRUE,192.168.48.236,FALSE
5593,35545,ricejoshua,Admin,Security,Medium,TRUE,172.16.220.92,FALSE
5594,26869,lorijohnson,Contractor,Security,Medium,TRUE,172.30.13.157,FALSE
5595,38463,john54,Contractor,Finance,High,FALSE,172.22.215.210,TRUE
5596,12563,qjuarez,Admin,Operations,Low,FALSE,192.168.93.9,FALSE
5597,10209,steven74,Manager,Operations,Low,TRUE,10.104.124.0,FALSE
5598,47391,tracey97,Manager,IT,Low,TRUE,10.103.67.112,FALSE
5599,40513,nshields,Executive,Operations,Medium,TRUE,172.31.117.112,TRUE
5600,13421,steven03,Executive,HR,Medium,TRUE,192.168.148.26,TRUE
5601,6023,vasquezmichelle,Manager,HR,High,TRUE,172.20.186.7,FALSE
5602,48655,kaitlyn95,Contractor,HR,Low,TRUE,10.213.160.234,TRUE
5603,46410,mcmahonjeffrey,Admin,IT,Medium,TRUE,172.23.235.101,TRUE
5604,43676,bookerfrancisco,Manager,Finance,Medium,TRUE,10.21.159.41,TRUE
5605,46823,bmills,Contractor,Finance,High,TRUE,10.246.77.221,FALSE
5606,24081,george22,Contractor,Finance,Medium,FALSE,172.19.158.219,TRUE
5607,9975,ubrooks,Manager,Security,Low,FALSE,192.168.164.145,FALSE
5608,19988,davisjeffrey,Contractor,IT,Low,TRUE,192.168.127.59,TRUE
5609,24506,andersonjoshua,Contractor,IT,Low,TRUE,192.168.171.147,FALSE
5610,33255,swansontammy,Executive,IT,High,TRUE,192.168.210.125,FALSE
5611,22134,jimenezjacob,Employee,Finance,Low,TRUE,172.16.37.172,TRUE
5612,774,michael34,Executive,Finance,Medium,TRUE,192.168.155.91,TRUE
5613,9772,andrewmatthews,Employee,HR,High,TRUE,192.168.31.253,FALSE
5614,4205,williamporter,Manager,IT,Low,TRUE,172.23.83.164,FALSE
5615,47227,maria52,Manager,Finance,Low,FALSE,192.168.32.214,FALSE
5616,20326,morenocynthia,Executive,Operations,Medium,TRUE,192.168.233.230,FALSE
5617,18825,christinamorales,Manager,Operations,High,TRUE,10.136.82.116,TRUE
5618,6031,michaeljoshua,Employee,Operations,Low,TRUE,10.98.91.153,FALSE
5619,29093,mccoymartha,Employee,HR,Low,TRUE,192.168.165.143,TRUE
5620,17914,patrick90,Employee,Security,Low,TRUE,172.28.206.159,TRUE
5621,45485,carrolltony,Employee,Operations,High,TRUE,172.22.133.187,TRUE
5622,24567,jacobtaylor,Admin,Security,Low,TRUE,192.168.7.199,FALSE
5623,31428,jo93,Manager,HR,Medium,TRUE,10.192.190.52,TRUE
5624,49461,harrisclayton,Admin,Operations,High,TRUE,10.85.245.8,FALSE
5625,19492,frichardson,Executive,Security,High,TRUE,172.17.171.251,FALSE
5626,28637,christinepayne,Admin,Operations,Medium,TRUE,10.57.17.84,TRUE
5627,6444,brittany81,Employee,IT,Medium,TRUE,172.16.182.238,FALSE
5628,3926,kyle01,Contractor,HR,Low,TRUE,172.30.38.20,FALSE
5629,25631,wmitchell,Employee,HR,Low,FALSE,172.24.31.19,FALSE
5630,48929,wellsthomas,Executive,IT,Medium,TRUE,192.168.72.176,FALSE
5631,44996,laurawhite,Admin,Security,Medium,TRUE,172.20.176.218,TRUE
5632,25102,dianashepherd,Admin,IT,High,TRUE,192.168.119.221,FALSE
5633,2977,michael01,Contractor,Operations,Medium,TRUE,192.168.245.150,FALSE
5634,10521,martinezkelsey,Admin,Security,High,TRUE,172.29.49.233,FALSE
5635,90,thomasmeyers,Employee,Security,Medium,FALSE,172.27.43.5,FALSE
5636,28617,kellyberger,Contractor,IT,Low,FALSE,10.190.30.224,FALSE
5637,38483,wilsonbeth,Admin,HR,Low,TRUE,172.16.237.104,FALSE
5638,29088,jholmes,Admin,Security,Medium,TRUE,172.19.200.245,TRUE
5639,18396,whitedylan,Employee,Security,High,TRUE,172.21.56.13,FALSE
5640,5322,uweiss,Admin,Finance,High,TRUE,172.16.47.77,FALSE
5641,6825,brooksjoseph,Employee,Operations,Medium,TRUE,10.41.226.202,TRUE
5642,48556,stewartwilliam,Contractor,HR,Low,FALSE,10.233.142.216,TRUE
5643,18672,jameschapman,Contractor,HR,Low,FALSE,172.30.63.221,FALSE
5644,49299,fowlerbrandon,Contractor,IT,Low,FALSE,192.168.6.199,FALSE
5645,19455,gallegoseric,Contractor,Finance,Low,TRUE,192.168.118.122,FALSE
5646,9947,uwebb,Admin,Security,Medium,TRUE,172.26.239.205,FALSE
5647,40056,vbonilla,Employee,IT,Low,FALSE,192.168.226.27,FALSE
5648,32493,sonyamccarthy,Admin,Finance,Medium,TRUE,172.28.166.140,FALSE
5649,20266,reedvictoria,Admin,Finance,High,FALSE,10.135.87.202,FALSE
5650,12092,velezmichael,Employee,Operations,Medium,TRUE,192.168.114.116,FALSE
5651,9246,christopher25,Executive,IT,Low,FALSE,192.168.50.242,TRUE
5652,39805,jacksonkatrina,Contractor,Security,Low,FALSE,192.168.210.84,FALSE
5653,7487,danielwillis,Employee,HR,Medium,FALSE,172.17.82.109,FALSE
5654,18013,ipeck,Admin,IT,High,FALSE,10.29.57.220,FALSE
5655,12280,arthurtrujillo,Executive,HR,Low,TRUE,10.185.139.192,FALSE
5656,22757,ljackson,Manager,Operations,Low,TRUE,192.168.202.8,FALSE
5657,49988,christopher68,Manager,IT,High,TRUE,192.168.170.125,FALSE
5658,2416,cynthiajoseph,Admin,Operations,Medium,TRUE,192.168.192.167,FALSE
5659,21350,bphillips,Manager,Security,High,TRUE,172.21.196.192,FALSE
5660,32529,amandaturner,Employee,HR,Medium,TRUE,192.168.175.63,TRUE
5661,28002,ycraig,Employee,Security,Medium,FALSE,192.168.159.149,FALSE
5662,18623,leonard64,Executive,Security,Medium,TRUE,172.28.18.152,FALSE
5663,27098,simonmichelle,Manager,Operations,Medium,FALSE,192.168.143.68,TRUE
5664,10043,donald81,Contractor,Security,Low,TRUE,192.168.39.203,FALSE
5665,5711,jrhodes,Manager,HR,High,FALSE,10.203.91.90,FALSE
5666,27200,marshallchristopher,Contractor,Operations,Medium,FALSE,10.36.173.99,TRUE
5667,24261,pkirk,Contractor,Operations,High,FALSE,172.28.111.199,FALSE
5668,6934,rroth,Contractor,Operations,Medium,TRUE,10.171.33.224,TRUE
5669,13372,hgrant,Admin,IT,Medium,TRUE,10.98.28.78,FALSE
5670,16687,davidthomas,Manager,Security,High,TRUE,10.199.110.163,FALSE
5671,1505,wrios,Employee,Operations,Low,TRUE,172.29.127.50,FALSE
5672,28531,joshuaescobar,Admin,Finance,Low,FALSE,10.231.144.51,TRUE
5673,11743,mitchell69,Admin,Operations,Low,TRUE,172.17.255.242,FALSE
5674,24463,emily36,Contractor,Operations,Low,TRUE,10.147.249.243,FALSE
5675,38764,ugonzalez,Executive,Security,High,TRUE,172.26.155.97,FALSE
5676,20238,robertmarquez,Employee,IT,High,TRUE,192.168.36.121,FALSE
5677,21233,georgegonzalez,Admin,Operations,High,TRUE,10.107.177.101,FALSE
5678,46389,jonathanharrington,Manager,HR,Low,TRUE,172.17.248.138,FALSE
5679,33547,obrown,Employee,Security,High,TRUE,172.19.28.3,FALSE
5680,33870,lperez,Employee,HR,High,TRUE,10.10.54.68,FALSE
5681,7663,trevor85,Contractor,Finance,Medium,FALSE,192.168.18.16,TRUE
5682,1716,dramos,Manager,Finance,High,FALSE,172.26.119.115,FALSE
5683,35425,angelmills,Admin,Finance,Low,FALSE,192.168.140.131,FALSE
5684,48144,mclark,Contractor,Security,Low,FALSE,10.47.128.51,TRUE
5685,11623,pburnett,Executive,Security,High,TRUE,172.17.246.69,FALSE
5686,4854,cindylee,Contractor,IT,Low,FALSE,172.26.244.186,FALSE
5687,29588,oscott,Employee,Security,High,TRUE,172.28.170.213,FALSE
5688,23595,jonesamanda,Executive,Operations,Low,TRUE,192.168.122.111,FALSE
5689,27375,abigail94,Executive,IT,Medium,TRUE,10.21.187.93,TRUE
5690,32274,martinezmathew,Employee,Security,Medium,TRUE,172.18.117.214,FALSE
5691,49395,cjones,Manager,IT,Low,TRUE,172.17.193.213,TRUE
5692,26441,igonzalez,Manager,IT,High,TRUE,10.44.152.146,FALSE
5693,27172,patrickmartin,Contractor,Finance,High,FALSE,192.168.40.173,FALSE
